title,description,published date,url,publisher,sentiment_score,sentiment_probs
What Happened to Meta Stock After the Privacy Fine — And What It Means for Future Investments - Yahoo Finance,What Happened to Meta Stock After the Privacy Fine — And What It Means for Future Investments  Yahoo Finance,2023-08-09,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9oYXBwZW5lZC1tZXRhLXN0b2NrLXByaXZhY3ktZmluZS0xMzAwMDc3NTkuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://finance.yahoo.com', 'title': 'Yahoo Finance'}",1.0,"[[0.00045889231842011213, 0.9991536140441895, 0.0003875472757499665]]"
New Ways to Create With Music and Collaborate With Friends on Instagram - Meta Store,New Ways to Create With Music and Collaborate With Friends on Instagram  Meta Store,2023-08-11,https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wOC9tdXNpYy1hbmQtY29sbGFicy1vbi1pbnN0YWdyYW0v0gFFaHR0cHM6Ly9hYm91dC5mYi5jb20vbmV3cy8yMDIzLzA4L211c2ljLWFuZC1jb2xsYWJzLW9uLWluc3RhZ3JhbS9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}",1.0,"[[0.00031939908512867987, 0.9131367206573486, 0.08654391765594482]]"
Meta Reportedly Rehiring Many Laid-Off Workers for These Roles - Entrepreneur,Meta Reportedly Rehiring Many Laid-Off Workers for These Roles  Entrepreneur,2023-08-11,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3LmVudHJlcHJlbmV1ci5jb20vYnVzaW5lc3MtbmV3cy9tZXRhLXJlcG9ydGVkbHktcmVoaXJpbmctbWFueS1sYWlkLW9mZi13b3JrZXJzLWZvci10aGVzZS80NTczMjHSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.entrepreneur.com', 'title': 'Entrepreneur'}",2.0,"[[0.00017032933828886598, 0.00025343516608700156, 0.9995762705802917]]"
"Meta Is Rehiring Some of the 10,000 Staffers It Laid Off This Year (Report) - TheWrap","Meta Is Rehiring Some of the 10,000 Staffers It Laid Off This Year (Report)  TheWrap",2023-08-10,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8vd3d3LnRoZXdyYXAuY29tL21ldGEtcmVoaXJpbmctc29tZS1sYWlkLW9mZi1zdGFmZmVycy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.thewrap.com', 'title': 'TheWrap'}",0.0,"[[0.9960764050483704, 0.0024489678908139467, 0.0014746451051905751]]"
KPF Transforms a Former Post Office into New Workspace for Meta - Architectural Record,KPF Transforms a Former Post Office into New Workspace for Meta  Architectural Record,2023-08-10,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LmFyY2hpdGVjdHVyYWxyZWNvcmQuY29tL2FydGljbGVzLzE2NDA5LWtwZi10cmFuc2Zvcm1zLWEtZm9ybWVyLXBvc3Qtb2ZmaWNlLWludG8tbmV3LXdvcmtzcGFjZS1mb3ItbWV0YdIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.architecturalrecord.com', 'title': 'Architectural Record'}",1.0,"[[0.000142935779877007, 0.9996566772460938, 0.00020038553338963538]]"
"Good Government Groups Defend Washington State Disclosure Law, Facing Opposition from Meta - Campaign Legal Center","Good Government Groups Defend Washington State Disclosure Law, Facing Opposition from Meta  Campaign Legal Center",2023-08-10,https://news.google.com/rss/articles/CBMifWh0dHBzOi8vY2FtcGFpZ25sZWdhbC5vcmcvcHJlc3MtcmVsZWFzZXMvZ29vZC1nb3Zlcm5tZW50LWdyb3Vwcy1kZWZlbmQtd2FzaGluZ3Rvbi1zdGF0ZS1kaXNjbG9zdXJlLWxhdy1mYWNpbmctb3Bwb3NpdGlvbi1tZXRh0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://campaignlegal.org', 'title': 'Campaign Legal Center'}",2.0,"[[0.03872377425432205, 0.4091334640979767, 0.5521427392959595]]"
Meta criticized for making reproductive health an R-rated issue - CNN,Meta criticized for making reproductive health an R-rated issue  CNN,2023-08-15,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wOC8xNS90ZWNoL21ldGEtcGVyaW9kLXJlcHJvZHVjdGl2ZS1oZWFsdGgvaW5kZXguaHRtbNIBR2h0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDgvMTUvdGVjaC9tZXRhLXBlcmlvZC1yZXByb2R1Y3RpdmUtaGVhbHRo?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",0.0,"[[0.9280170798301697, 0.070085309445858, 0.0018976184073835611]]"
"Hinge, Meta, Nvidia offering 6-figure salaries to attract AI talent - Business Insider","Hinge, Meta, Nvidia offering 6-figure salaries to attract AI talent  Business Insider",2023-08-15,https://news.google.com/rss/articles/CBMiZmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vaGluZ2UtbWV0YS1udmlkaWEtYW1hem9uLXdhbG1hcnQtb2ZmZXJpbmctaGlnaC1zYWxhcmllcy1haS1qb2JzLTIwMjMtONIBamh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vaGluZ2UtbWV0YS1udmlkaWEtYW1hem9uLXdhbG1hcnQtb2ZmZXJpbmctaGlnaC1zYWxhcmllcy1haS1qb2JzLTIwMjMtOD9hbXA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}",2.0,"[[0.0002482056734152138, 0.0007930797291919589, 0.9989587068557739]]"
Meta’s AI Agents Learn to Move by Copying Toddlers - IEEE Spectrum,Meta’s AI Agents Learn to Move by Copying Toddlers  IEEE Spectrum,2023-08-15,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vc3BlY3RydW0uaWVlZS5vcmcvbWV0YS1haS1iaW9tZWNoYW5pY3PSAT1odHRwczovL3NwZWN0cnVtLmllZWUub3JnL2FtcC9tZXRhLWFpLWJpb21lY2hhbmljcy0yNjYyODk1ODQx?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://spectrum.ieee.org', 'title': 'IEEE Spectrum'}",1.0,"[[0.000332930707372725, 0.9661659002304077, 0.033501189202070236]]"
Will Meta Platforms Be a Trillion Dollar Company by Next Year? - The Motley Fool,Will Meta Platforms Be a Trillion Dollar Company by Next Year?  The Motley Fool,2023-08-14,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LmZvb2wuY29tL2ludmVzdGluZy8yMDIzLzA4LzE0L3dpbGwtbWV0YS1wbGF0Zm9ybXMtYmUtYS10cmlsbGlvbi1kb2xsYXItY29tcGFueS1iL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.fool.com', 'title': 'The Motley Fool'}",0.0,"[[0.9204999208450317, 0.04518546164035797, 0.034314583986997604]]"
Introducing Immortal Objects for Python - Facebook Engineering,Introducing Immortal Objects for Python  Facebook Engineering,2023-08-15,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vZW5naW5lZXJpbmcuZmIuY29tLzIwMjMvMDgvMTUvZGV2ZWxvcGVyLXRvb2xzL2ltbW9ydGFsLW9iamVjdHMtZm9yLXB5dGhvbi1pbnN0YWdyYW0tbWV0YS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://engineering.fb.com', 'title': 'Facebook Engineering'}",0.0,"[[0.9903398156166077, 0.0016720162238925695, 0.007988146506249905]]"
Inside Canada's fight with Facebook - POLITICO - POLITICO,Inside Canada's fight with Facebook - POLITICO  POLITICO,2023-08-14,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzLzIwMjMvMDgvMTQvYmVoaW5kLXRydWRlYXVzLXN0YW5kb2ZmLXdpdGgtYmlnLXRlY2gtMDAxMTA5MjTSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.politico.com', 'title': 'POLITICO'}",1.0,"[[7.811649265931919e-05, 0.9998668432235718, 5.5022810556693e-05]]"
Meta has two award-winning VR headsets you'll never get to try - TechRadar,Meta has two award-winning VR headsets you'll never get to try  TechRadar,2023-08-14,https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy50ZWNocmFkYXIuY29tL2NvbXB1dGluZy92aXJ0dWFsLXJlYWxpdHktYXVnbWVudGVkLXJlYWxpdHkvbWV0YS1oYXMtdHdvLWF3YXJkLXdpbm5pbmctdnItaGVhZHNldHMteW91bGwtbmV2ZXItZ2V0LXRvLXRyedIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.techradar.com', 'title': 'TechRadar'}",1.0,"[[0.0005512103089131415, 0.6119293570518494, 0.3875194191932678]]"
Phishing scams targeting small business on social media including Meta are a 'gold mine' for criminals - CNBC,Phishing scams targeting small business on social media including Meta are a 'gold mine' for criminals  CNBC,2023-08-15,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDgvMTUvZ29sZC1taW5lLXBoaXNoaW5nLXNjYW1zLXJvYi1tYWluLXN0cmVldC1vbi1zb2NpYWwtbWVkaWEtbGlrZS1tZXRhLmh0bWzSAWtodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMy8wOC8xNS9nb2xkLW1pbmUtcGhpc2hpbmctc2NhbXMtcm9iLW1haW4tc3RyZWV0LW9uLXNvY2lhbC1tZWRpYS1saWtlLW1ldGEuaHRtbA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnbc.com', 'title': 'CNBC'}",1.0,"[[7.147668657125905e-05, 0.9996010661125183, 0.0003274444316048175]]"
Firm regrets taking Facebook moderation work - BBC.com,Firm regrets taking Facebook moderation work  BBC.com,2023-08-15,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy90ZWNobm9sb2d5LTY2NDY1MjMx0gEwaHR0cHM6Ly93d3cuYmJjLmNvbS9uZXdzL3RlY2hub2xvZ3ktNjY0NjUyMzEuYW1w?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.bbc.com', 'title': 'BBC.com'}",1.0,"[[0.00012470012006815523, 0.9998307228088379, 4.4518190406961367e-05]]"
Blocking of news in Canada by Meta affecting media outlets that don't produce news - CBC.ca,Blocking of news in Canada by Meta affecting media outlets that don't produce news  CBC.ca,2023-08-15,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL2NhbmFkYS90b3JvbnRvL21ldGEtbmV3cy1iYW4tY2FuYWRhLXNhdGlyaWNhbC1tdXNpYy13ZWJzaXRlcy0xLjY5Mzc1MTDSASBodHRwczovL3d3dy5jYmMuY2EvYW1wLzEuNjkzNzUxMA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cbc.ca', 'title': 'CBC.ca'}",1.0,"[[0.05427509918808937, 0.9403872489929199, 0.005337654612958431]]"
Meet Humpback: Meta's New AI Model That's a Whale of an Upgrade of Llama - AI Business,Meet Humpback: Meta's New AI Model That's a Whale of an Upgrade of Llama  AI Business,2023-08-16,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vYWlidXNpbmVzcy5jb20vbWwvbWVldC1odW1wYmFjay1tZXRhLXMtbmV3LWFpLW1vZGVsLXRoYXQtcy1hLXdoYWxlLW9mLWFuLXVwZ3JhZGUtb2YtbGxhbWHSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://aibusiness.com', 'title': 'AI Business'}",1.0,"[[6.0420694353524595e-05, 0.9998351335525513, 0.00010443315113661811]]"
The Key People Driving Meta's Generative AI Work - The Information,The Key People Driving Meta's Generative AI Work  The Information,2023-08-16,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnRoZWluZm9ybWF0aW9uLmNvbS9hcnRpY2xlcy90aGUta2V5LXBlb3BsZS1kcml2aW5nLW1ldGFzLWdlbmVyYXRpdmUtYWktd29ya9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theinformation.com', 'title': 'The Information'}",1.0,"[[9.01839739526622e-05, 0.9998615980148315, 4.8231740947812796e-05]]"
Meta Terror?: The Threats and Challenges of the Metaverse – GNET - GNET,Meta Terror?: The Threats and Challenges of the Metaverse – GNET  GNET,2023-08-16,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vZ25ldC1yZXNlYXJjaC5vcmcvMjAyMy8wOC8xNi9tZXRhLXRlcnJvci10aGUtdGhyZWF0cy1hbmQtY2hhbGxlbmdlcy1vZi10aGUtbWV0YXZlcnNlL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://gnet-research.org', 'title': 'GNET'}",1.0,"[[9.085093188332394e-05, 0.9994414448738098, 0.0004676402604673058]]"
Goatboy's Warhammer 40K Meta Hotness - Necrons! - BoLS,Goatboy's Warhammer 40K Meta Hotness - Necrons!  BoLS,2023-08-16,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LmJlbGxvZmxvc3Rzb3Vscy5uZXQvMjAyMy8wOC9nb2F0Ym95cy13YXJoYW1tZXItNDBrLW1ldGEtaG90bmVzcy1uZWNyb25zLmh0bWzSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.belloflostsouls.net', 'title': 'BoLS'}",2.0,"[[0.0007738290005363524, 0.4780464172363281, 0.521179735660553]]"
Now Meta Quest Pro Data Collection Features Allow Creating Scientific VR Research Apps in Python - PR Newswire,Now Meta Quest Pro Data Collection Features Allow Creating Scientific VR Research Apps in Python  PR Newswire,2023-08-15,https://news.google.com/rss/articles/CBMimAFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL25vdy1tZXRhLXF1ZXN0LXByby1kYXRhLWNvbGxlY3Rpb24tZmVhdHVyZXMtYWxsb3ctY3JlYXRpbmctc2NpZW50aWZpYy12ci1yZXNlYXJjaC1hcHBzLWluLXB5dGhvbi0zMDE5MDA4OTUuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.prnewswire.com', 'title': 'PR Newswire'}",2.0,"[[0.00020990743360016495, 0.0008171052904799581, 0.99897301197052]]"
Meta updates its RTO policy with a stricter mandate - Business Insider,Meta updates its RTO policy with a stricter mandate  Business Insider,2023-08-17,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vbWV0YS1ydG8tcG9saWN5LXVwZGF0ZXMtc3RyaWN0ZXItbWFuZGF0ZS0yMDIzLTjSAVNodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuY29tL21ldGEtcnRvLXBvbGljeS11cGRhdGVzLXN0cmljdGVyLW1hbmRhdGUtMjAyMy04P2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}",1.0,"[[0.0007326224585995078, 0.9627317190170288, 0.03653567656874657]]"
Meta's Threads Is Already Unraveling | TIME - TIME,Meta's Threads Is Already Unraveling | TIME  TIME,2023-08-17,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vdGltZS5jb20vNjMwNTM4My9tZXRhLXRocmVhZHMtZmFpbGluZy_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://time.com', 'title': 'TIME'}",0.0,"[[0.9976911544799805, 0.0013449742691591382, 0.0009638139163143933]]"
Judge advances swath of medical privacy class action against Meta - Courthouse News Service,Judge advances swath of medical privacy class action against Meta  Courthouse News Service,2023-08-17,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmNvdXJ0aG91c2VuZXdzLmNvbS9qdWRnZS1hZHZhbmNlcy1zd2F0aC1vZi1tZWRpY2FsLXByaXZhY3ktY2xhc3MtYWN0aW9uLWFnYWluc3QtbWV0YS_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.courthousenews.com', 'title': 'Courthouse News Service'}",1.0,"[[0.0001389760000165552, 0.9983410835266113, 0.001519876648671925]]"
Meta's Next AI Attack on OpenAI: Free Code-Generating Software - The Information,Meta's Next AI Attack on OpenAI: Free Code-Generating Software  The Information,2023-08-17,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3LnRoZWluZm9ybWF0aW9uLmNvbS9hcnRpY2xlcy9tZXRhcy1uZXh0LWFpLWF0dGFjay1vbi1vcGVuYWktZnJlZS1jb2RlLWdlbmVyYXRpbmctc29mdHdhcmXSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.theinformation.com', 'title': 'The Information'}",1.0,"[[9.118072921410203e-05, 0.999860405921936, 4.8437588702654466e-05]]"
"Analysis | Meta 'inconsistently' enforces drug promotion rules, review suggests - The Washington Post","Analysis | Meta 'inconsistently' enforces drug promotion rules, review suggests  The Washington Post",2023-08-17,https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9wb2xpdGljcy8yMDIzLzA4LzE3L21ldGEtaW5jb25zaXN0ZW50bHktZW5mb3JjZXMtZHJ1Zy1wcm9tb3Rpb24tcnVsZXMtcmV2aWV3LXN1Z2dlc3RzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}",,
"Meta’s stock joins Apple, Microsoft and Nvidia shares in correction territory as tech-stock boom fizzles - MarketWatch","Meta’s stock joins Apple, Microsoft and Nvidia shares in correction territory as tech-stock boom fizzles  MarketWatch",2023-08-17,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3Lm1hcmtldHdhdGNoLmNvbS9zdG9yeS9tZXRhcy1zdG9jay10ZWV0ZXJzLXRvd2FyZC1jb3JyZWN0aW9uLWluLWFub3RoZXItZGluZy1mb3ItdGhlLW1hZ25pZmljZW50LXNldmVuLTdkZmZjMDcy0gF-aHR0cHM6Ly93d3cubWFya2V0d2F0Y2guY29tL2FtcC9zdG9yeS9tZXRhcy1zdG9jay10ZWV0ZXJzLXRvd2FyZC1jb3JyZWN0aW9uLWluLWFub3RoZXItZGluZy1mb3ItdGhlLW1hZ25pZmljZW50LXNldmVuLTdkZmZjMDcy?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.marketwatch.com', 'title': 'MarketWatch'}",0.0,"[[0.9880474805831909, 0.00667986087501049, 0.0052726552821695805]]"
Greenlight Commercial Funding Supports The Meta Equity Group Inc's $10 Million Series A Preferred Equity Offering - PR Newswire,Greenlight Commercial Funding Supports The Meta Equity Group Inc's $10 Million Series A Preferred Equity Offering  PR Newswire,2023-08-17,https://news.google.com/rss/articles/CBMipwFodHRwczovL3d3dy5wcm5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2VzL2dyZWVubGlnaHQtY29tbWVyY2lhbC1mdW5kaW5nLXN1cHBvcnRzLXRoZS1tZXRhLWVxdWl0eS1ncm91cC1pbmNzLTEwLW1pbGxpb24tc2VyaWVzLWEtcHJlZmVycmVkLWVxdWl0eS1vZmZlcmluZy0zMDE5MDI5NzcuaHRtbNIBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.prnewswire.com', 'title': 'PR Newswire'}",2.0,"[[0.00015873590018600225, 0.0006339132669381797, 0.9992073178291321]]"
Publishers see dramatic drop in Facebook referral traffic as the social platform signals exit from news business - CNN,Publishers see dramatic drop in Facebook referral traffic as the social platform signals exit from news business  CNN,2023-08-17,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wOC8xNy9tZWRpYS9mYWNlYm9vay1yZWZlcnJhbC10cmFmZmljLXJlbGlhYmxlLXNvdXJjZXMvaW5kZXguaHRtbNIBU2h0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDgvMTcvbWVkaWEvZmFjZWJvb2stcmVmZXJyYWwtdHJhZmZpYy1yZWxpYWJsZS1zb3VyY2Vz?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.cnn.com', 'title': 'CNN'}",0.0,"[[0.9980376362800598, 0.0008609247743152082, 0.0011015034979209304]]"
All the rules of Meta's new aggressive RTO mandate - Business Insider,All the rules of Meta's new aggressive RTO mandate  Business Insider,2023-08-18,https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vYWxsLXJ1bGVzLW9mLW1ldGFzLW5ldy1hZ2dyZXNzaXZlLXN0cmljdC1ydG8tbWFuZGF0ZS0yMDIzLTjSAV9odHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuY29tL2FsbC1ydWxlcy1vZi1tZXRhcy1uZXctYWdncmVzc2l2ZS1zdHJpY3QtcnRvLW1hbmRhdGUtMjAyMy04P2FtcA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.businessinsider.com', 'title': 'Business Insider'}",1.0,"[[0.0066121406853199005, 0.9928707480430603, 0.0005171546363271773]]"
Meta drops the hammer on return-to-office plans in leaked memo - SFGATE,Meta drops the hammer on return-to-office plans in leaked memo  SFGATE,2023-08-18,https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnNmZ2F0ZS5jb20vdGVjaC9hcnRpY2xlL21ldGEtdGhyZWF0ZW5zLXJldHVybi10by1vZmZpY2UtbGF5b2Zmcy0xODMwMzQzNS5waHDSAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.sfgate.com', 'title': 'SFGATE'}",1.0,"[[0.00016948531265370548, 0.999693751335144, 0.00013683778524864465]]"
Canada demands Meta lift news ban to allow wildfire info sharing - Reuters,Canada demands Meta lift news ban to allow wildfire info sharing  Reuters,2023-08-18,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvY2FuYWRhLWRlbWFuZHMtbWV0YS1saWZ0LWJhbi1uZXdzLWFsbG93LWZpcmVzLWluZm8tYmUtc2hhcmVkLTIwMjMtMDgtMTgv0gEA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}",1.0,"[[0.0008978964178822935, 0.9985656142234802, 0.0005364865064620972]]"
Trudeau joins calls for Meta to reverse news ban amid Canada wildfires - The Washington Post,Trudeau joins calls for Meta to reverse news ban amid Canada wildfires  The Washington Post,2023-08-18,https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS90ZWNobm9sb2d5LzIwMjMvMDgvMTgvbWV0YS1uZXdzLWJhbi1jYW5hZGEtd2lsZGZpcmVzL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.washingtonpost.com', 'title': 'The Washington Post'}",,
Meta employees who flout new return-to-office mandate face termination - Computerworld,Meta employees who flout new return-to-office mandate face termination  Computerworld,2023-08-18,https://news.google.com/rss/articles/CBMieWh0dHBzOi8vd3d3LmNvbXB1dGVyd29ybGQuY29tL2FydGljbGUvMTYzMzkyMC9tZXRhLWVtcGxveWVlcy13aG8tZmxvdXQtbmV3LXJldHVybi10by1vZmZpY2UtbWFuZGF0ZS1mYWNlLXRlcm1pbmF0aW9uLmh0bWzSAX5odHRwczovL3d3dy5jb21wdXRlcndvcmxkLmNvbS9hcnRpY2xlLzE2MzM5MjAvbWV0YS1lbXBsb3llZXMtd2hvLWZsb3V0LW5ldy1yZXR1cm4tdG8tb2ZmaWNlLW1hbmRhdGUtZmFjZS10ZXJtaW5hdGlvbi5odG1sL2FtcC8?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.computerworld.com', 'title': 'Computerworld'}",0.0,"[[0.9865468740463257, 0.00869741477072239, 0.00475578848272562]]"
Meta warns employees could be fired for ignoring new 3-day-per-week office rule - New York Post,Meta warns employees could be fired for ignoring new 3-day-per-week office rule  New York Post ,2023-08-18,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vbnlwb3N0LmNvbS8yMDIzLzA4LzE4L21ldGEtd2FybnMtZW1wbG95ZWVzLWNvdWxkLWJlLWZpcmVkLWZvci1pZ25vcmluZy0zLWRheS1wZXItd2Vlay1vZmZpY2UtcnVsZS_SAW5odHRwczovL255cG9zdC5jb20vMjAyMy8wOC8xOC9tZXRhLXdhcm5zLWVtcGxveWVlcy1jb3VsZC1iZS1maXJlZC1mb3ItaWdub3JpbmctMy1kYXktcGVyLXdlZWstb2ZmaWNlLXJ1bGUvYW1wLw?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://nypost.com', 'title': 'New York Post'}",2.0,"[[0.0010450584813952446, 0.00036308669950813055, 0.9985918402671814]]"
Meta Faces Biometric Privacy Class Action Suit in California | The Recorder - Law.com,Meta Faces Biometric Privacy Class Action Suit in California | The Recorder  Law.com,2023-08-18,https://news.google.com/rss/articles/CBMijQFodHRwczovL3d3dy5sYXcuY29tL3RoZXJlY29yZGVyLzIwMjMvMDgvMTgvbWV0YS1mYWNlcy1jbGFzcy1hY3Rpb24tc3VpdC1mb3ItYWxsZWdlZC12aW9sYXRpb25zLW9mLWlsbGlub2lzLWJpb21ldHJpYy1pbmZvcm1hdGlvbi1wcml2YWN5LWFjdC_SAQA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.law.com', 'title': 'Law.com'}",2.0,"[[0.0023496232461184263, 0.433949738740921, 0.5637006759643555]]"
New Features and Additional Transparency Measures as the Digital Services Act Comes Into Effect - Meta Store,New Features and Additional Transparency Measures as the Digital Services Act Comes Into Effect  Meta Store,2023-08-22,https://news.google.com/rss/articles/CBMiggFodHRwczovL2Fib3V0LmZiLmNvbS9uZXdzLzIwMjMvMDgvbmV3LWZlYXR1cmVzLWFuZC1hZGRpdGlvbmFsLXRyYW5zcGFyZW5jeS1tZWFzdXJlcy1hcy10aGUtZGlnaXRhbC1zZXJ2aWNlcy1hY3QtY29tZXMtaW50by1lZmZlY3Qv0gGGAWh0dHBzOi8vYWJvdXQuZmIuY29tL25ld3MvMjAyMy8wOC9uZXctZmVhdHVyZXMtYW5kLWFkZGl0aW9uYWwtdHJhbnNwYXJlbmN5LW1lYXN1cmVzLWFzLXRoZS1kaWdpdGFsLXNlcnZpY2VzLWFjdC1jb21lcy1pbnRvLWVmZmVjdC9hbXAv?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://about.fb.com', 'title': 'Meta Store'}",2.0,"[[0.0003703022957779467, 0.024943431839346886, 0.9746862649917603]]"
Facebook owner Meta asks Norway court to halt privacy fine - Reuters,Facebook owner Meta asks Norway court to halt privacy fine  Reuters,2023-08-22,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnJldXRlcnMuY29tL3RlY2hub2xvZ3kvZmFjZWJvb2stb3duZXItbWV0YS1wbGF0Zm9ybXMtc2Vla3Mtc3RvcC1wcml2YWN5LWJyZWFjaC1maW5lLW5vcndheS0yMDIzLTA4LTIyL9IBAA?oc=5&hl=en-US&gl=US&ceid=US:en,"{'href': 'https://www.reuters.com', 'title': 'Reuters'}",1.0,"[[0.0037990789860486984, 0.9960007071495056, 0.00020019625662826002]]"
